"sample_id","land_use","volcanic","solar"
"mem546034",0.336993728,1.298708962,1.67910492
"mem546305",1.415092702,1.243084024,0.758408378
"mem546328",1.603159891,1.222365074,1.598889329
"mem546649",0.027691204,0.874402378,1.113925192
"mem547180",1.793942527,0.526725445,1.644181507
"mem547423",0.903041618,1.432504133,1.141168647
"mem547754",0.888108762,1.370864418,1.544643248
"mem547945",1.41710682,0.6589833,0.616605586
"mem548032",1.251305946,0.902670278,0.938735961
"mem54894",1.193746422,1.223925196,1.694595863
"mem552429",1.372968144,1.270423467,0.169082267
"mem553666",1.605499529,0.621215938,1.053002028
"mem553934",0.620856364,1.066623179,0.948858829
"mem555362",0.282194554,1.449848919,0.272582188
"mem555558",1.231856999,1.220287366,0.692770747
"mem556646",1.048509105,1.01598917,1.838161575
"mem560522",1.220646217,1.017956147,1.700630076
"mem560541",1.556775719,1.385143736,1.351122303
"mem560950",1.349509598,0.347225223,-0.819335545
"mem561351",1.089280254,0.825372968,0.055570595
"mem562175",0.994556959,1.120512364,1.316858313
"mem562945",0.592843384,0.931387872,0.70882875
"mem563996",0.523455555,1.208786194,0.542749678
"mem564074",0.627244917,0.950687717,1.065146597
"mem565181",0.81840172,0.976169692,0.183956606
"mem565578",0.369849826,0.929327857,0.958760978
"mem566910",0.823114378,0.939501842,1.414973018
"mem569852",1.662703909,0.90086988,0.615240815
"mem570631",0.748028629,0.868627002,0.027624374
"mem574255",1.444582257,1.167096559,1.303622164
"mem574888",1.503007027,1.41584788,1.29845632
"mem57562",1.211877985,0.851222912,0.458698681
"mem57691",0.743442617,0.985960019,0.923013002
"mem583564",0.218023376,0.690758366,-0.025902217
"mem584121",0.993752174,0.881511225,2.027633105
"mem585370",0.836138991,1.014043744,0.633121564
"mem586764",1.135891969,0.545650542,0.91748075
"mem587946",1.258626668,0.968122028,1.358779229
"mem588203",1.34620522,1.064630351,0.970829114
"mem589078",0.607110768,1.049256676,0.185255131
"mem589102",1.594906377,0.998980926,1.270850648
"mem590366",0.211319766,0.786574452,1.218849912
"mem590540",0.931104421,1.036289216,2.165250719
"mem59157",1.12804315,1.180287297,0.77331042
"mem592143",0.535636608,1.024586072,1.622688647
"mem592486",1.200676021,1.140877585,1.278685803
"mem594051",1.310687935,0.945171396,1.575166836
"mem594585",1.426927264,1.290962386,1.962763556
"mem594947",1.065124318,0.784129727,1.707128647
"mem595017",1.176254781,1.208997535,1.437119999
"mem595320",0.753909046,0.862155373,0.805929451
"mem595330",0.942850823,0.767947444,1.572962919
"mem595580",0.180330838,1.06249097,0.740028611
"mem597371",1.638843051,0.60063389,1.922191986
"mem597752",1.10858269,1.266681173,0.528644184
"mem598423",1.243783968,1.221103791,0.724025398
"mem59897",0.783213307,0.822760421,0.757294563
"mem601338",0.87853047,0.910874375,1.548870535
"mem601465",1.024055976,0.698416849,0.661869009
"mem602473",0.90255465,1.086419794,1.819285063
"mem602724",1.730188447,0.69894076,1.852782526
"mem605339",1.087798111,0.785150158,0.481764767
"mem606837",1.563012268,0.501207267,0.735192623
"mem607428",1.047703292,1.132771216,-0.008103535
"mem607537",1.089197984,1.334730064,1.393899519
"mem607801",0.157539835,1.236157391,2.564952669
"mem608312",1.093233308,1.535353085,0.639917419
"mem608384",1.81293278,0.548069639,0.33932151
"mem608765",0.982829199,1.077658973,0.138956903
"mem608776",1.599391592,0.629724977,0.227281731
"mem610830",1.443439995,1.093131998,0.137407826
"mem611247",1.471931051,1.445502704,0.544455916
"mem611474",1.038000716,1.086732557,1.366114392
"mem61387",1.551489846,1.102262311,0.51830466
"mem614114",1.743588054,0.258505823,0.974395795
"mem615034",1.011373098,0.654019208,0.829586524
"mem615147",1.356844482,1.491803417,0.166964337
"mem615983",1.761568304,0.637606645,1.711518861
"mem616381",0.944390837,0.775036434,0.924819338
"mem616860",1.374329869,1.20046842,0.364473211
"mem617025",1.354555808,1.127676921,0.967636323
"mem617044",1.531773975,0.632184473,0.866123301
"mem618544",0.414516976,0.853760268,0.180091422
"mem618641",1.528628871,0.649424744,0.434787276
"mem619964",0.907244499,1.034484998,1.33389208
"mem621124",1.521733233,1.056667785,1.485357745
"mem624310",1.055237783,0.727419255,1.494161099
"mem624890",0.577828118,0.714231697,1.278366554
"mem624971",1.021931685,1.022020792,1.301113768
"mem626682",0.835666122,1.026543972,1.605334339
"mem6269",1.822991911,1.111180622,1.165841251
"mem627572",0.872457345,0.450518589,0.815437389
"mem627825",0.570494291,0.926467659,1.712934785
"mem629879",1.113004858,1.509434021,0.582439738
"mem630388",0.718320816,0.675127821,2.126420042
"mem632675",0.853830764,1.196440762,1.273353604
"mem634318",0.79503364,0.961624129,0.335848662
"mem634961",0.932461828,0.78630927,2.168734061
"mem636004",0.971954165,1.141170251,1.891794535
"mem636835",1.217608887,1.079502499,1.480708274
"mem636951",0.435752431,1.162694539,1.674271184
"mem638553",0.706546346,1.130519809,1.194893199
"mem638674",1.697985829,1.235988111,1.56372579
"mem639066",1.447337539,1.299708169,-0.318963683
"mem639576",2.145574548,0.971826637,1.58648988
"mem641113",1.097785655,0.99781816,0.634233632
"mem64233",0.71148834,0.979721443,2.238322107
"mem643044",1.404398929,0.64789132,0.908554619
"mem643114",0.950467768,0.456721907,0.915699709
"mem643718",1.568320172,0.745283175,0.842763714
"mem643994",1.920007268,0.888028032,2.192540415
"mem6456",0.912572449,0.885907741,1.764674506
"mem647897",1.094238743,0.825570246,-0.323404581
"mem648541",0.706418523,1.190252938,0.820352837
"mem650572",0.113491421,1.189505729,0.642804546
"mem65150",0.909530673,0.830120626,0.07579148
"mem652360",0.557169209,0.838373463,0.621922371
"mem652938",1.737335397,0.767375832,1.868184742
"mem655496",1.106113738,1.272933955,0.933009995
"mem658568",1.061060205,1.455102367,0.717810313
"mem658696",1.382563648,1.266553321,0.964739726
"mem66026",1.414496769,0.668033388,0.343611053
"mem660385",1.118298882,1.017335085,1.685592661
"mem660695",1.570563583,1.338981354,1.325588372
"mem661170",1.06228487,0.751765266,1.888947757
"mem662645",0.953189653,0.921132515,0.65931763
"mem662776",1.63580825,0.801232993,1.269079213
"mem663174",1.573388356,0.658083752,0.944574302
"mem663822",1.249513366,0.950118847,0.641173599
"mem664484",1.805155652,1.109640939,0.764835407
"mem664742",0.652629025,1.525443856,1.12483373
"mem669820",0.902876637,0.899983837,-0.738332441
"mem671458",0.9387955,0.74357709,0.526575428
"mem672895",1.009583386,0.959912598,0.210080074
"mem674070",0.435901094,1.012985683,1.438031611
"mem674381",1.076383941,1.113422019,1.56952498
"mem674412",0.557679175,0.889462195,0.929458677
"mem674698",0.493948205,0.935962621,0.744928098
"mem675997",-0.000334232,1.07441634,0.055741535
"mem676453",0.996623855,0.587084008,1.350742381
"mem676684",1.000911397,0.720746517,0.332174737
"mem678304",1.361365952,1.158052023,1.091578486
"mem679014",1.106758763,0.756830355,2.057145015
"mem679759",0.501022157,0.673636824,1.1957277
"mem679971",0.897595453,1.141615311,-0.515189116
"mem681051",0.939971117,1.08787807,1.387138512
"mem681815",0.856139067,1.210422033,0.954100764
"mem686118",1.906225358,0.859509034,0.947695102
"mem686677",0.864275286,0.885831174,1.112816269
"mem687048",0.713484075,0.669788675,1.121370705
"mem687528",1.654920874,1.001990567,2.334739185
"mem689329",0.943375413,1.049538668,0.370475693
"mem689375",1.234660992,0.976418772,1.050599857
"mem691252",1.449359014,1.308501035,1.401801451
"mem692577",1.081885837,1.027004962,0.919932761
"mem693140",0.463631878,1.319969732,2.008132421
"mem693195",0.957752154,1.254131621,0.261518899
"mem694545",1.249700017,0.936012362,1.438954982
"mem695646",0.098594362,1.599291072,0.720151787
"mem696275",1.25486362,1.091392633,0.963760227
"mem697284",1.104089062,0.906192034,0.360127436
"mem697984",0.543052196,0.791978463,1.163368637
"mem698090",1.41548455,0.985368044,1.675291414
"mem698282",0.524916137,0.691788813,1.138592683
"mem698874",0.634080458,0.839326628,1.36445788
"mem700109",1.306055152,0.598697573,1.476762557
"mem700418",0.326629733,1.313236411,0.726204551
"mem701411",0.229656134,1.264254162,0.806436523
"mem701893",1.595397964,1.667063446,1.706899199
"mem703301",1.572950147,0.960366229,0.922839843
"mem703468",1.364125921,0.96427666,0.283110822
"mem703656",0.855066553,1.117127245,0.146338877
"mem703975",0.772048882,0.702364572,0.592537882
"mem705590",0.472371716,1.825509611,0.296394283
"mem705900",1.510425355,1.339044263,1.523101516
"mem707328",0.975291455,1.101604498,0.733157204
"mem707832",1.725913477,1.112636849,0.884197219
"mem70954",0.633909424,1.462357639,1.706823313
"mem710033",0.725685217,1.327377561,1.502143274
"mem71007",0.763493268,1.165644852,0.598802817
"mem712014",1.207586708,1.05216752,1.035414852
"mem712049",0.77725215,0.920975123,1.420122752
"mem71519",1.735859704,1.067563303,1.8425359
"mem7155",1.409900928,1.187585379,1.921545032
"mem715777",0.956415479,0.928167028,1.514373682
"mem715914",1.261439903,1.127622304,1.409059205
"mem716546",1.116545707,0.795041694,1.396485869
"mem716610",0.769539475,0.924856813,1.160442261
"mem717722",1.815716575,0.750789301,1.584226013
"mem718674",0.812678405,1.26819083,1.561155999
"mem719057",1.812187889,0.945252347,1.6689983
"mem719463",0.675730879,0.951969725,0.846471949
"mem724344",0.833343975,0.655362978,1.188421297
"mem724383",1.832845974,1.424079114,1.222605891
"mem725003",1.499802187,0.863423439,1.731083978
"mem725603",0.819950747,1.581861389,0.696140771
"mem727374",0.523815865,1.01377344,1.76545087
"mem727605",1.268686094,1.033755804,0.972436923
"mem728819",0.46695386,1.20361114,1.204820678
"mem729404",1.465790052,1.714350086,1.616195601
"mem731567",1.539981791,0.806946801,0.197700619
"mem731645",1.590458371,0.681260909,2.292127854
"mem73322",1.421580118,0.90556876,1.373107357
"mem735000",0.878036104,0.459694349,2.092783438
"mem737890",0.687211129,1.650002827,0.409746823
"mem738365",0.448335498,1.54508208,2.019744205
"mem73862",0.870633921,1.287432821,1.361000132
"mem738771",1.019593558,0.93810629,1.451375032
"mem73880",0.681558394,1.680146906,1.215231639
"mem739773",0.648567449,1.111339443,3.219435645
"mem740464",1.13021634,1.292367587,1.210773183
"mem741059",1.203681353,1.320516779,0.956063641
"mem742295",1.178732492,1.371995969,-0.163379902
"mem743062",1.278034052,1.561675975,2.490277009
"mem743785",0.966896538,0.936095895,0.976143415
"mem743811",0.642633627,0.953033314,1.220508989
"mem746037",1.800474246,0.76567237,1.702313738
"mem746268",2.31855643,1.229651214,0.736172443
"mem747752",0.423738781,1.494944689,0.644433765
"mem74863",0.815183367,0.923227234,2.38789307
"mem749040",1.285767685,1.430901981,0.226345133
"mem749607",1.07572928,1.244173926,1.506805025
"mem750536",0.647447502,1.158710234,1.690717774
"mem751194",1.243482162,1.189831501,1.851374649
"mem751609",0.529983607,1.175291649,-0.618933293
"mem75206",0.607094021,0.892567826,0.251929161
"mem754678",1.632481596,1.050514686,0.991560538
"mem754951",0.718256933,0.783690924,0.084958695
"mem755406",0.918790407,1.206931084,0.971140312
"mem756357",0.533185758,1.491205403,0.61818638
"mem756957",1.306404112,0.607017565,0.672698049
"mem757750",1.238257936,0.631015451,1.22223095
"mem757866",1.75059743,0.806986939,0.828173022
"mem761268",0.702310063,0.91067146,1.110654883
"mem761690",1.276103804,1.283607343,1.059015268
"mem761734",1.725946619,1.203969998,1.137978983
"mem76175",0.095298375,1.013485051,1.836277401
"mem762481",0.374166009,1.302922399,1.143192567
"mem763570",1.28653741,1.248059746,0.434823846
"mem764738",1.071702914,0.870840853,1.448320428
"mem765152",1.848914564,0.472574131,0.227569839
"mem767187",1.810095447,0.947288233,0.632249046
"mem769692",0.951213772,0.532381264,1.404166424
"mem770239",1.053384072,1.493826768,0.464051979
"mem770242",0.460136955,0.994266571,0.853600882
"mem770455",0.326233083,0.727931284,0.602479302
"mem770768",1.403914069,1.362220702,0.526785579
"mem770912",0.858455858,1.575625498,1.400232355
"mem771269",1.322036088,0.682943438,0.576439819
"mem771729",1.246273561,0.838229497,1.642708461
"mem771892",1.683568844,0.993155487,0.845808653
"mem772180",0.555794802,0.704553864,0.295557896
"mem77432",0.855369819,1.33011765,0.66395146
"mem774566",1.192473262,1.037975423,0.557452274
"mem776685",0.690084797,0.655448002,2.1215911
"mem779238",0.772801968,0.929911195,0.355410212
"mem779491",1.527458312,1.084691842,1.30236037
"mem781091",0.43324793,1.119837353,0.433271564
"mem781706",1.184289387,1.003239693,1.304927036
"mem782233",0.809878996,0.917833509,0.502957509
"mem782384",0.83312067,0.792898273,0.781987232
"mem782945",1.187593164,1.447150573,1.010574745
"mem784480",0.473556659,0.339763555,1.317770485
"mem784698",1.846351326,1.005580424,0.756382109
"mem78484",0.623223192,1.080821096,0.812403829
"mem785301",0.724992258,0.985750542,2.312853596
"mem786265",0.818174071,0.913496654,1.143783299
"mem788997",1.507366604,0.62717816,0.527450237
"mem789836",0.969615715,0.378134982,0.481729888
"mem790955",1.566946549,0.840152073,1.23308968
"mem791239",1.41635572,0.72736621,2.436280724
"mem792465",1.136290947,1.242743885,1.710275055
"mem794459",1.326054556,1.06735415,0.641949116
"mem795182",1.074365885,1.093230072,0.969816027
"mem795789",1.416132381,0.983172346,1.029225007
"mem796806",1.049655489,1.085622872,0.933638133
"mem797443",1.569364678,1.238707827,0.286600626
"mem798726",1.62095499,0.872207603,1.597927789
"mem79975",1.304533551,0.955471878,0.674190662
"mem801198",0.782206008,1.352904118,0.752008908
"mem801261",1.079233687,0.705561184,1.058059972
"mem803062",1.156462551,0.876769741,1.51434622
"mem803911",0.69060552,1.00826332,0.559878097
"mem804062",0.719448518,0.946712875,1.350920834
"mem804339",0.81422501,0.982867753,1.258747119
"mem806249",1.346235972,0.800213137,1.256829823
"mem806419",0.213526008,1.073546334,0.521001449
"mem807955",0.707443289,0.941883776,0.950249683
"mem809068",0.905428394,0.947800294,1.280116919
"mem809765",1.317752328,0.33924447,0.731130049
"mem809908",1.972323948,1.002245172,0.625879319
"mem811117",0.638065749,1.197637714,1.417599579
"mem811612",0.579446116,0.573366979,1.100060936
"mem812158",0.598465596,0.771287967,0.692268239
"mem813234",0.764406975,0.746440007,-0.355666738
"mem814025",0.411856835,1.315614753,1.544355556
"mem814034",0.696595221,0.704193432,0.088591932
"mem815263",1.073444465,1.337277126,1.380714688
"mem815459",0.826648586,1.05773884,1.7765468
"mem816439",1.575171977,1.106597251,0.857780665
"mem817415",0.596022164,1.028202745,2.056555092
"mem817670",1.259364208,1.391631047,1.482203203
"mem817841",1.07895527,1.233310175,1.625095342
"mem818034",0.311776532,1.240915684,0.385472436
"mem818383",0.734731899,1.399977077,0.865636495
"mem820173",0.537968919,0.617232569,0.561863952
"mem822798",0.33215924,1.157761083,0.780453014
"mem822905",0.430179074,0.662869314,1.027879139
"mem823780",1.487065103,0.595557984,0.722944879
"mem82502",1.479308021,0.906441805,0.056151456
"mem826993",0.900648212,1.138603648,0.682959362
"mem827192",1.013464733,1.230645651,-0.229351553
"mem827632",1.040484377,1.283741181,0.544134219
"mem827709",0.625249507,0.741189201,1.477174988
"mem8304",2.063031039,0.967799843,0.85441456
"mem830882",1.609149963,0.478971798,1.680327725
"mem830966",1.526062657,0.76121709,2.758673542
"mem831841",0.375671707,0.919262874,1.796941746
"mem832768",1.269293707,1.060328047,-0.482154465
"mem834801",1.191306353,0.876362543,1.538709463
"mem835747",0.779152483,1.24774366,0.514075619
"mem83718",0.9395516,0.663193065,1.321946262
"mem837333",0.385901071,0.751821198,1.475498847
"mem84083",0.909749459,0.77497232,0.522511245
"mem841600",-0.043919778,1.081478028,0.354267121
"mem845479",0.849150402,0.618768564,1.573804518
"mem846266",1.0247591,0.953120374,0.647630939
"mem847493",1.087709761,1.169734371,1.324024875
"mem84943",1.912548161,0.90504513,0.673951805
"mem849971",1.151517514,0.882462668,1.164680491
"mem850381",0.947134275,0.919493936,0.460371468
"mem850888",0.778003766,0.414822753,0.811281853
"mem851083",1.001213415,0.905398104,0.854443641
"mem852567",1.432144083,1.182901882,1.350429032
"mem853628",0.475687054,1.196049533,1.936951625
"mem854820",0.860074148,0.953780812,0.331533115
"mem855369",1.007988016,1.168342975,1.523924668
"mem856298",1.123841016,1.029574279,0.990533284
"mem85675",0.823256111,0.967309269,1.034848563
"mem856926",0.506154302,1.091770287,0.823123113
"mem857284",0.606538102,0.890235086,2.067948763
"mem857554",1.627231166,0.973219244,0.74955556
"mem857690",0.235078402,1.308603544,1.785428169
"mem860107",0.593288385,1.089763625,0.762249706
"mem863330",0.610718617,0.880684183,0.495535209
"mem864959",0.951235149,1.297363601,1.504504118
"mem865587",0.427842976,0.523298131,0.992443871
"mem867734",0.771409475,0.78974616,1.53584788
"mem868206",0.642490472,1.113734789,1.168375054
"mem868544",0.593105394,1.105315441,0.431980117
"mem868926",1.825214575,1.234908031,0.404256367
"mem869555",0.358172435,0.986860778,0.121320772
"mem870487",0.877953635,1.012493867,0.056355376
"mem870806",0.464489984,1.084559765,1.166014205
"mem872077",1.62908547,0.158396955,1.100310894
"mem872515",1.044366039,0.545050489,2.180325253
"mem875366",0.29020282,0.710956729,-0.125083349
"mem875501",0.923418496,1.206079452,1.091874636
"mem875666",0.352063233,0.786787091,0.254861668
"mem876471",1.52347493,1.161204727,1.169500669
"mem876566",0.234946757,1.030537111,1.402781257
"mem876864",0.674066534,0.88121591,1.288831886
"mem877719",1.18006496,1.561793647,0.832564139
"mem877937",1.609705822,1.265686937,0.261383743
"mem877970",1.078861053,1.121978851,0.917375334
"mem879431",0.250629597,0.679641973,0.337543437
"mem879531",1.487344569,1.256879194,1.051164973
"mem880796",1.832779858,0.8549963,-0.15468254
"mem882872",0.701353735,1.340073558,1.350142216
"mem883082",1.591550747,1.764412221,0.215984342
"mem88391",1.350319832,1.161628707,0.959715252
"mem885747",0.911529603,0.715374897,1.842449
"mem885884",1.0685362,1.48545611,0.75572141
"mem886533",1.480860887,0.648445525,0.916381723
"mem887704",0.778873027,1.029369065,1.020024571
"mem889792",0.572050806,0.947395326,0.340546951
"mem889805",0.978510177,1.336418923,1.320266612
"mem890727",0.324682189,1.143920691,1.661708513
"mem89076",1.938279596,0.513212896,0.5692248
"mem892308",1.57223327,1.07202963,0.516108057
"mem892835",1.616822417,0.38382775,1.881687242
"mem893971",1.152092289,0.861104093,0.805439796
"mem893998",0.81794299,0.677415096,0.528506168
"mem894089",0.65684845,0.776570424,0.095696593
"mem894468",1.541708442,0.465264616,2.045019844
"mem895407",1.200036142,1.752819686,0.889328974
"mem895426",0.981590144,0.683509782,0.231992801
"mem895599",1.676316179,0.791353113,0.373889772
"mem896223",1.752374137,0.953864755,0.760600155
"mem89657",0.773094281,1.224480563,0.842214099
"mem896763",0.19258776,1.045339613,1.519176307
"mem898007",0.320230993,0.953772822,0.622328524
"mem899470",0.774999485,1.119785353,0.921371084
"mem900261",0.250295035,0.815750163,1.302810248
"mem901334",1.655358172,0.404568746,1.589531382
"mem902416",0.683330284,1.016138257,0.854445902
"mem903579",1.761137484,1.483387057,1.019877651
"mem903732",1.773320415,0.982684765,0.655888784
"mem905762",1.327170812,0.908291418,0.977639349
"mem905768",0.692365647,1.185631575,0.979361208
"mem906456",0.771517098,0.803153433,1.179149595
"mem906467",1.25430226,0.923128824,0.736764227
"mem906782",0.985745804,1.068625997,1.487431376
"mem906840",1.111178903,1.170546466,0.750252042
"mem907154",0.659552464,1.235181924,0.669397612
"mem907207",0.616782227,1.138424331,0.500965909
"mem909733",0.630983604,1.350754646,1.169160169
"mem910447",1.048070706,1.739937356,0.756771586
"mem911648",1.027315875,1.244098062,0.621267266
"mem912336",1.05630817,0.511962433,0.708008196
"mem912786",1.311355011,0.678944533,0.938219059
"mem913052",0.351608764,0.557867152,1.237474498
"mem913959",1.346305308,1.068247071,1.759429913
"mem915001",1.192869269,0.742166805,0.446333978
"mem915754",1.487283235,0.782259684,0.594299242
"mem916010",1.349717188,0.994018358,1.924328079
"mem916528",0.540545058,1.476332381,0.663651601
"mem918182",0.646320566,1.022467474,0.952429417
"mem919328",1.532291403,1.154243282,1.90175434
"mem919653",1.201801954,0.215688983,2.243416274
"mem919925",1.173655298,1.121318615,-0.014279066
"mem919980",0.687072069,0.690683563,0.961862019
"mem922187",1.107843426,1.477003917,0.844773435
"mem923779",1.302954539,1.094436787,0.753017015
"mem924699",1.696780501,0.812008562,1.573014516
"mem925290",0.550464346,0.883768718,1.008698082
"mem926885",0.370972233,1.221719966,0.567818951
"mem928728",0.554807366,1.176285813,2.10279132
"mem929342",1.175648611,1.39064605,0.180360904
"mem931395",0.828375392,0.96058549,1.57253524
"mem931784",1.387763263,0.68194836,0.358137308
"mem931889",1.292280717,0.611267232,0.964326435
"mem93240",0.989609237,0.872560023,2.032829144
"mem937160",0.588622928,0.973207019,1.945995673
"mem937271",1.003687457,1.076660749,0.969069176
"mem93785",0.864755133,0.84780318,0.727233127
"mem938125",1.955699245,0.431083125,1.36386536
"mem93822",1.273848034,1.358422019,1.377744167
"mem938800",1.300029458,0.687750168,1.353279605
"mem940256",1.05307745,0.796039554,1.386456396
"mem940340",0.786918112,0.904097462,0.982946619
"mem940934",0.844885015,0.592967986,0.977855493
"mem941276",1.512616612,1.103987957,1.726223783
"mem941405",1.405334335,0.594294049,2.111182126
"mem944986",1.517255759,0.695953902,0.184873665
"mem945203",0.920846745,0.721771304,2.170061339
"mem946122",1.223289705,1.463955261,1.697355061
"mem946931",1.176561812,1.284686773,1.318656762
"mem947561",0.488921408,1.430196717,0.164542218
"mem947906",0.722278797,0.965977566,1.508250767
"mem949252",1.207907467,1.371173945,0.518982399
"mem950434",0.854301265,1.074501947,-0.274657681
"mem950906",0.572995933,1.686211019,1.169249187
"mem951351",1.501863438,0.819974291,1.546011312
"mem951692",1.448875663,1.06621083,2.007229319
"mem952680",0.372354852,1.210138124,0.545425695
"mem953617",1.282233793,1.224534618,1.463530554
"mem954194",0.394370078,0.633601367,1.631221419
"mem956602",0.111040488,1.195111839,0.880844681
"mem956820",1.502006309,1.050285005,1.37282987
"mem957305",0.967126272,0.584097562,1.427256911
"mem958280",0.272386372,1.077514115,2.801698623
"mem958630",1.165150067,0.769706205,-0.049533269
"mem959309",0.752176727,1.376889016,0.380083989
"mem959489",0.090022125,1.002016648,1.259484928
"mem9599",0.164634924,0.922803975,0.380715713
"mem960130",1.82831855,1.131263588,1.438129948
"mem962565",1.257434306,1.259917518,0.29732576
"mem965492",-0.236010968,1.281063043,0.071478103
"mem965862",0.713506424,1.229551037,0.543499825
"mem967732",1.598982622,1.242881806,1.686340813
"mem968042",1.630637685,0.653853562,1.842509965
"mem968092",0.998334292,1.277996915,1.086171705
"mem968839",2.204787669,1.009107892,2.127580681
"mem969830",1.787661393,0.897199434,1.222173347
"mem969910",1.253035575,0.679586846,1.242526853
"mem971722",1.339916839,1.026610721,1.261093121
"mem971817",0.909828972,0.986060418,1.468653075
"mem973830",0.982511847,1.008649612,1.36307069
"mem974929",0.734399304,0.569037628,0.87407302
"mem97577",0.52107029,1.134159747,0.885994506
"mem976220",0.684786742,1.09356682,0.851968798
"mem976902",1.202380391,0.970157562,1.616720461
"mem9773",0.716491613,0.648826999,2.385595333
"mem97829",1.545439411,0.749634953,2.598907252
"mem982348",1.817045993,0.583193616,0.573163269
"mem983485",-0.015568054,1.600953257,1.926071015
"mem983918",0.769566458,1.584279904,1.737961578
"mem984444",0.887791796,1.18305548,0.999596232
"mem986069",1.091871037,0.388160289,1.162280552
"mem986312",1.339989228,0.829829987,0.808053742
"mem986882",0.724913706,1.486637709,0.362809251
"mem987617",0.695602984,0.221469661,0.732246253
"mem989885",1.879368303,0.93192295,0.044035861
"mem990787",0.482106219,0.881397982,1.734358899
"mem991476",0.318068204,0.880113432,1.556239337
"mem992651",1.155840121,1.172490297,-0.457749556
"mem992857",1.198905797,1.183030418,0.10277599
"mem996058",1.576804451,0.893875323,1.43091764
"mem999685",0.947758081,1.363328516,0.858158345
"mem999787",0.751619483,0.317997689,1.75295901
