"sample_id","d1","d2","d3","q1","q2","q3"
"mem771892",0.76733498,4.13860664,198.787579,0.1301737,0.408060845,0.816651348
"mem772180",1.407882686,7.035090967,414.2846741,0.175496426,0.298328481,0.419453292
"mem77432",0.95400081,12.50172977,241.815759,0.273990379,0.233355834,0.598192925
"mem774566",0.676488156,3.600052758,122.7232332,0.155485095,0.333249589,0.014058788
"mem776685",1.356903184,18.41527724,307.6959018,0.337843886,0.093255915,0.72989525
"mem779238",1.069693892,8.947139669,243.73186,0.158082456,0.37423211,0.413929264
"mem779491",0.297839067,2.938669388,783.8724413,0.016372946,0.386476327,1.038426113
"mem781091",0.818500684,10.79028306,623.9597799,0.184049325,0.276924308,0.187393219
"mem781706",1.258396046,9.011835893,290.9360441,0.249707814,0.019105835,0.443851816
"mem782233",0.775990502,5.365590097,354.5650326,0.109550574,0.251256908,0.883262042
"mem782384",0.46060666,3.259668209,179.7025885,0.026878042,0.296153564,0.215853541
"mem782945",1.949454293,13.65428371,500.7329495,0.231771161,0.369643331,0.089151816
"mem784480",0.611150001,3.088442998,482.5328626,0.08272727,0.605584015,0.412854113
"mem784698",1.066840489,11.32953816,142.4155393,0.175569787,0.359819253,0.056650188
"mem78484",0.656265011,4.198350849,539.8816213,0.120224053,0.275499199,2.994933352
"mem785301",1.002601224,12.84754279,147.7769035,0.244728856,0.363122978,0.178207743
"mem786265",0.843079767,5.611599899,472.0158173,0.175430872,0.178380522,0.236612865
"mem788997",1.409181992,12.00268297,274.23347,0.263443993,0.223070166,0.293264924
"mem789836",0.616376014,6.586962561,510.6985353,0.143877779,0.449636931,0.310497904
"mem790955",0.56841289,4.057543721,325.6057322,0.04059634,0.306281423,0.316838267
"mem791239",0.347755684,3.121956251,102.8704057,0.04699135,0.323539692,0.433751077
"mem792465",0.738589529,9.204031556,590.7697752,0.199750467,0.580009593,0.017927408
"mem794459",0.609301817,6.086826483,739.1134046,0.147482663,0.237132809,0.152778351
"mem795182",1.370380062,10.5644691,491.8229757,0.275931596,0.153531897,0.161971818
"mem795789",0.941107908,7.409639489,581.2273066,0.184016202,0.244967969,0.2596548
"mem796806",0.442081492,3.096720237,234.824559,0.038015769,0.407070698,0.097866637
"mem797443",0.863297098,5.394060104,191.6229036,0.188287179,0.319211363,0.617730894
"mem798726",1.822181907,15.71970508,1202.234666,0.246734859,0.04826639,0.3747937
"mem79975",2.454901023,15.59164168,172.9840894,0.326279606,0.171816977,0.224521645
"mem801198",1.362118231,12.3988332,288.3583346,0.269102792,0.132616538,0.268807486
"mem801261",0.585006588,5.164417429,129.3092866,0.095857267,0.271986414,0.15154539
"mem803062",1.05005592,12.54159487,728.7086232,0.162366466,0.375187921,0.907611279
"mem803911",0.887903977,8.74822531,706.3808624,0.175038403,0.354422297,0.012501534
"mem804062",1.295107576,9.896677005,319.8490875,0.190968365,0.448364924,0.326232659
"mem804339",0.643743801,4.370114663,160.928837,0.144495207,0.105765239,0.58182352
"mem806249",1.313135804,13.73779396,330.8516797,0.241009753,0.532295151,0.323310001
"mem806419",0.589231855,4.265007793,320.1691135,0.096198677,0.406180091,0.127305741
"mem807955",1.193925211,9.161832587,596.2031044,0.250621616,0.347095464,0.948420523
"mem809068",1.112562599,10.25156696,170.3194113,0.228607249,0.107102481,0.417542639
"mem809765",0.551604197,4.931023816,615.4790928,0.026772993,0.393307389,0.391060309
"mem809908",0.964362746,13.12685131,164.0556841,0.279323607,0.086643745,0.12333195
"mem811117",1.276840553,10.05019249,658.3689865,0.165445741,0.294491619,0.026677706
"mem811612",0.518041616,2.773146627,123.699382,0.037663898,0.306940988,0.457552866
"mem812158",1.080838686,6.596216501,556.5090627,0.227725858,0.350455904,0.878433344
"mem813234",1.31446604,15.34379129,271.9363677,0.246927984,0.183165021,0.22390425
"mem814025",1.055284679,14.03960398,226.5692169,0.227316238,0.30669388,0.128004529
"mem814034",1.689006652,14.89073796,639.7695287,0.249906967,0.175366201,0.616444124
"mem815263",0.606531056,7.018843543,214.489592,0.126409448,0.261529235,0.217257381
"mem815459",0.683030203,9.304373259,88.97262821,0.136843008,0.107961793,0.477904405
"mem816439",0.704467157,7.909870133,301.2595413,0.198691879,0.204047756,1.012148049
"mem817415",0.999929694,4.639001555,556.4982802,0.126307988,0.460946317,0.118700654
"mem817670",1.002566655,12.00248033,721.3285099,0.285387164,0.21625861,0.279061461
"mem817841",0.669631056,6.411192011,248.8356651,0.176243883,0.189636628,1.206672383
"mem818034",0.898480811,11.50888049,177.5670417,0.173987191,0.121351323,0.545173042
"mem818383",2.005506426,11.97172327,1438.167319,0.266320501,0.26287812,0.317050977
"mem820173",1.744574707,10.01929182,719.0760621,0.237905751,0.190979854,0.053795136
"mem822798",0.984304799,13.63219275,837.6764772,0.218039109,0.302145072,0.823821476
"mem822905",0.92119502,5.661910327,239.8778709,0.124449207,0.273569173,0.909532805
"mem823780",0.644328367,8.470381116,135.6804324,0.167166359,0.270298019,0.421293454
"mem82502",0.673594832,14.65154994,853.3757591,0.198296812,0.329444138,0.304190573
"mem826993",0.54078392,6.115612203,322.978491,0.140440836,0.157358186,1.07007033
"mem827192",1.465327914,7.807313439,534.2579641,0.215853995,0.146368749,0.140494399
"mem827632",0.524399576,7.136503223,541.9592678,0.149966486,0.183099466,0.32531886
"mem827709",1.057959901,7.901875721,322.5980643,0.118903978,0.246301135,0.330770944
"mem8304",0.880183134,3.937473862,777.0743211,0.099876129,0.354816202,0.063638772
"mem830882",1.340357751,10.46216525,360.2355028,0.148811817,0.379359064,0.738891648
"mem830966",0.787391255,8.742243538,1307.111728,0.176058551,0.301699474,0.427096031
"mem831841",0.711612289,9.880560809,1017.735456,0.197059007,0.475318865,0.155925028
"mem832768",0.801367393,7.113608176,330.7062328,0.200029063,0.233367546,0.448069789
"mem834801",0.654079617,6.506877346,525.3447658,0.120001379,0.308436487,0.22910825
"mem835747",1.370424764,6.538672954,289.6004263,0.166886916,0.321532923,0.001836118
"mem83718",1.206352704,7.849069041,116.1756076,0.171716463,0.494958263,0.024278021
"mem837333",0.411020435,3.17178088,350.087636,0.009830234,0.238656581,0.341902971
"mem84083",0.881911459,10.29534854,563.6125353,0.180605085,0.17515764,0.281483712
"mem841600",2.095128862,12.943956,234.0499024,0.329021162,0.275124833,1.621391046
"mem845479",1.88222578,17.30783023,158.1560837,0.294744891,0.016755682,0.239880538
"mem846266",1.144297189,9.608276382,86.42283911,0.172960869,0.010556108,0.459236456
"mem847493",0.829408824,8.851502006,294.4030032,0.172390265,0.356869217,0.44668288
"mem84943",1.637611974,10.99997099,200.1689924,0.141276974,0.281082751,0.132598483
"mem849971",0.410359056,2.744776227,175.8776488,0.059519323,0.290733554,0.637328818
"mem850381",0.773451258,8.222834408,223.9915039,0.14698583,0.305907393,0.129068631
"mem850888",1.202759387,9.636027142,518.4416327,0.227614528,0.245270469,0.129740271
"mem851083",0.427225827,3.295618881,584.1386404,0.086235229,0.340626838,0.978107594
"mem852567",0.490397083,7.779645471,90.33884906,0.128312181,0.280900642,0.203274115
"mem853628",0.606466138,4.852103851,537.8010514,0.168053768,0.511212277,0.265368981
"mem854820",1.108571087,7.114323096,450.6010089,0.188992298,0.233956983,0.23713857
"mem855369",1.72841255,17.76226517,702.7180711,0.323084423,0.243794561,0.662465856
"mem856298",1.370672993,10.31522058,168.8246858,0.248061982,0.202577009,0.571779033
"mem85675",0.330930693,3.89587229,267.5279671,0.066019263,0.218420038,0.524439271
"mem856926",0.687270817,5.791383324,186.8327619,0.15754692,0.218879064,0.365892716
"mem857284",0.720484185,5.132401494,285.3405018,0.173746279,0.24134403,0.063685259
"mem857554",0.477004412,6.151554918,112.6606216,0.120194415,0.036355486,0.836051832
"mem857690",0.650743515,5.394096745,506.9705761,0.117735277,0.456805096,0.116135197
"mem860107",0.952019642,5.398301742,881.3530254,0.156438964,0.38332463,0.526371661
"mem863330",1.001092583,7.310127172,148.6668333,0.102882525,0.318441119,0.189709202
"mem864959",0.523422139,5.533942309,321.1160719,0.100965191,0.164088412,0.689453505
"mem865587",0.470622008,3.595468901,428.5500365,0.109594708,0.328003767,0.168559625
"mem867734",0.687628173,3.853975462,549.1866558,0.11390247,0.272633696,0.097989118
"mem868206",0.926514356,7.094352386,103.0808728,0.175919711,0.224258128,0.265706946
"mem868544",1.655548174,17.65533503,148.4930811,0.315554099,0.198693442,0.01424611
"mem868926",0.56281258,2.188036215,735.900318,0.0467683,0.346011545,0.681703304
"mem869555",0.673691224,7.894683925,448.5028617,0.193987266,0.173786662,0.537221484
"mem870487",0.664212392,4.578133561,122.088597,0.130279104,0.337837716,0.536297955
"mem870806",1.02849739,6.183966258,480.565881,0.16310566,0.352490977,0.196311844
"mem872077",2.753656692,17.98892957,1072.681306,0.307252622,0.074853337,0.563976345
"mem872515",0.903139367,8.499173952,462.4499209,0.164286894,0.254207796,0.003019064
"mem875366",0.895862061,11.46138567,306.5746827,0.244572541,0.133568526,0.019492762
"mem875501",1.23407845,11.32608393,524.4091987,0.218170463,0.259652768,0.126145265
"mem875666",0.837107464,9.684363683,369.5582868,0.168579404,0.302220696,0.233695635
"mem876471",0.841121904,11.20471986,166.7659975,0.139733927,0.217629221,0.550410395
"mem876566",0.564760166,6.776861997,305.1644203,0.136195326,0.354167298,0.312307336
"mem876864",0.740618565,10.91674131,276.894657,0.173861803,0.247782968,0.487499128
"mem877719",0.592335408,5.017500085,979.5214372,0.06852167,0.412829438,0.50411333
"mem877937",0.896368674,4.679959259,118.2972394,0.104313355,0.040219699,0.358477814
"mem877970",1.042560552,10.52897078,802.2958705,0.234555616,0.338227384,0.796209066
"mem879431",1.536703562,7.631896293,653.7237962,0.31954572,0.227196799,0.246017463
"mem879531",0.696063918,5.669424252,602.9435134,0.143131108,0.394484565,1.044153685
"mem880796",0.937496567,8.823894085,1243.028436,0.165838678,0.383614247,0.350726352
"mem882872",0.637317151,8.483667792,182.9439949,0.179286847,0.047091926,1.946117292
"mem883082",0.670050647,8.988671285,390.335936,0.186895954,0.196984053,0.221534464
"mem88391",1.143709386,8.474557833,243.7850945,0.201978452,0.323769055,0.288905353
"mem885747",0.948114225,7.075266025,503.6148846,0.141052697,0.152991109,0.144195441
"mem885884",0.792564201,3.857355412,201.7993323,0.125531852,0.289191497,0.460715853
"mem886533",1.263112265,4.823827175,237.5734759,0.215193838,0.337420164,0.428150954
"mem887704",0.681635441,6.987799841,105.0681639,0.130227115,0.219832485,0.63789276
"mem889792",0.738750261,7.924462904,474.9481879,0.199089039,0.209479968,1.324357253
"mem889805",0.758648595,4.654606528,313.1070653,0.082966452,0.409950691,0.010074001
"mem890727",1.237361841,9.872221098,642.0965761,0.227716987,0.303764669,0.081203834
"mem89076",1.205711989,13.02609168,366.825614,0.250930487,0.514808741,0.281914436
"mem892308",0.497538628,5.17733937,666.8150076,0.099030185,0.602322722,0.570240921
"mem892835",1.331557527,6.957102576,366.9868998,0.23087932,0.360927856,0.351218505
"mem893971",0.817241887,6.599981953,212.2784021,0.172051274,0.322653105,0.093834505
"mem893998",0.832506228,4.033979708,158.6787617,0.078529101,0.324839677,0.169295749
"mem894089",1.195498262,7.250121024,390.6876399,0.181783027,0.30141549,0.34444597
"mem894468",1.458933189,9.416945648,457.7025255,0.148811906,0.226612512,0.249909961
"mem895407",0.933255915,4.617470929,703.62178,0.135216204,0.273755004,0.358634328
"mem895426",0.485693689,6.394710689,338.1463439,0.094557449,0.318166778,0.46048981
"mem895599",1.418587754,14.57741342,447.484439,0.282595494,0.138855534,0.901374707
"mem896223",1.473848543,12.0755958,269.7243673,0.223402713,0.312027122,0.614575766
"mem89657",0.691046322,5.905518461,212.2017052,0.169800824,0.357484811,0.253261002
"mem896763",0.905107611,8.810019691,496.4701706,0.164743629,0.25614013,0.539995636
"mem898007",1.428295538,9.101394912,281.8180942,0.260111127,0.17264361,0.452040662
"mem899470",1.272544917,8.690135448,801.4085325,0.275374893,0.22643942,1.187445274
"mem900261",0.697070047,6.097757996,1261.099933,0.127871899,0.292113915,0.24337241
"mem901334",0.553371914,3.54036868,181.634929,0.063585562,0.354348848,0.349010836
"mem902416",1.356609304,6.46703439,253.1706326,0.150560039,0.481755266,0.307241035
"mem903579",0.522566848,6.651167765,491.2950971,0.116602906,0.261179894,0.472914783
"mem903732",0.877401452,9.414171275,1075.765733,0.251269479,0.324908524,1.602041241
"mem905762",1.724764529,11.23900892,268.2817365,0.296964016,0.118021204,0.103926906
"mem905768",0.971968416,6.745610569,286.6373913,0.144360478,0.430757586,0.035968628
"mem906456",0.614016926,6.328244786,236.4836673,0.14281838,0.385470082,0.316311019
"mem906467",0.890356983,5.315440626,595.3525002,0.135522422,0.236405662,0.246474503
"mem906782",0.936357118,6.84661853,361.1970736,0.138504898,0.43054452,0.558512101
"mem906840",0.919307404,5.545481579,620.6477544,0.167893562,0.356236914,0.325140261
"mem907154",0.959023497,6.384706227,1257.579476,0.152905564,0.389113315,0.380763018
"mem907207",0.98872187,11.06969746,236.0174535,0.285669153,0.318008282,0.288134212
"mem909733",0.431350102,5.260414259,239.7738697,0.112935083,0.374638798,0.440485848
"mem910447",0.462014031,3.566048661,778.2378021,0.023168225,0.432184935,0.788816665
"mem911648",1.18019112,8.670161847,292.0448034,0.236327794,0.278365067,0.645073821
"mem912336",1.459723272,6.256872721,538.9652747,0.150831811,0.337677549,0.035448975
"mem912786",0.754128415,10.08522994,512.4405638,0.183306497,0.153311275,0.5057023
"mem913052",1.501716217,14.06013202,174.8591981,0.248584072,0.035930907,0.755195054
"mem913959",0.438882252,4.142199934,351.7959328,0.08126136,0.228029312,0.237610116
"mem915001",1.047167288,7.613069633,312.7579993,0.189141035,0.32676958,0.301908408
"mem915754",0.442907801,4.468069719,265.2359114,0.021731221,0.372126234,0.959371681
"mem916010",0.878690641,6.012049262,248.9525949,0.207182342,0.172906209,0.058949701
"mem916528",0.800478548,7.21860641,1363.878968,0.155805872,0.290767379,0.112634633
"mem918182",0.733914283,7.348972761,539.0413079,0.210490405,0.167958327,0.312344518
"mem919328",1.198638189,8.128106853,1524.997591,0.190908482,0.712875287,0.988605051
"mem919653",1.840460196,20.08058655,744.9990295,0.302225566,0.088374461,0.313897774
"mem919925",0.542122141,6.879707745,635.3048809,0.054775777,0.489115493,0.347158676
"mem919980",0.621978381,6.414562442,408.8302711,0.091035159,0.501447144,0.645382715
"mem922187",1.151440992,7.31096173,1416.768641,0.219059804,0.156795384,0.651393001
"mem923779",0.845029337,9.778647265,490.5308522,0.201447183,0.326371305,0.363223524
"mem924699",1.013856323,6.569387333,291.3994092,0.19537686,0.529667403,0.471211185
"mem925290",0.852492438,10.89250172,154.0989549,0.218187966,0.123256489,0.816069643
"mem926885",0.410490498,3.176787125,1188.170525,0.020971459,0.563514493,0.969220349
"mem928728",0.893312298,7.288420376,266.6194194,0.197550142,0.394824075,0.13900755
"mem929342",0.933145766,7.640356352,595.1182739,0.114738526,0.25182044,0.14944147
"mem931395",0.838186879,9.726035237,136.7581452,0.183307167,0.16716597,0.439249813
"mem931784",1.94962566,10.5825045,746.2994559,0.252655858,0.119130671,2.138119248
"mem931889",1.164219422,7.92630905,383.3359904,0.196765867,0.380507071,0.216689526
"mem93240",0.429492543,4.628404977,1330.771495,0.063382722,0.423497634,0.334660942
"mem937160",1.376827583,9.087808778,883.2396841,0.288958597,0.076226081,0.294002654
"mem937271",0.90392263,13.51110139,385.3550708,0.210402776,0.413658824,0.167986222
"mem93785",0.99931102,14.73139876,499.5976294,0.242036069,0.203780858,0.041240038
"mem938125",0.541716306,4.141136254,118.6071496,0.084530642,0.24225124,1.149485629
"mem93822",1.118492669,6.83139038,192.486245,0.154507266,0.407258384,0.101448332
"mem938800",0.474211405,5.698237709,158.7296242,0.080467505,0.316034186,0.059681894
"mem940256",1.262842407,15.7865032,252.9023049,0.273112206,0.113722678,0.420237407
"mem940340",0.708799361,4.111609786,163.6232661,0.082036605,0.159298983,0.831774698
"mem940934",1.60561491,21.52219177,453.7689177,0.288554443,0.129214804,0.863809949
"mem941276",0.890766012,11.98884724,263.3153667,0.164552044,0.345417021,0.051643738
"mem941405",1.879328253,17.20006594,1025.945324,0.325670466,0.150125004,0.310177834
"mem944986",1.461047662,7.10989893,383.5829362,0.283679586,0.290627099,0.151005057
"mem945203",0.849152217,7.147434264,261.6295564,0.096694157,0.292425986,1.401958804
"mem946122",0.758995235,4.515217397,479.9602604,0.081896291,0.24356976,0.722687139
"mem946931",0.559388424,5.263994035,600.862791,0.086839789,0.188255999,0.680184124
"mem947561",0.744721754,5.17677287,187.6724519,0.132339683,0.367620353,0.137718716
"mem947906",1.145227599,10.83734953,360.2115758,0.206105565,0.314677764,0.280660906
"mem949252",0.865002979,18.24578835,107.8311153,0.225119105,0.069981876,0.70144629
"mem950434",1.794876047,7.666282276,476.1612722,0.214764453,0.310975137,0.454788731
"mem950906",0.648293165,9.51693952,135.4264032,0.166914289,0.185758223,0.279205318
"mem951351",1.225877325,7.201334606,159.7908899,0.239151882,0.265095283,0.504731526
"mem951692",0.939804204,4.784582912,188.7821712,0.143518265,0.169967223,0.138285011
"mem952680",1.398706497,21.70968874,493.8263416,0.305168459,0.179947008,0.522637848
"mem953617",0.606460687,4.363461924,391.9150048,0.148631185,0.628048247,0.381156413
"mem954194",0.544944866,6.819644283,422.2156163,0.158688793,0.24060521,0.580490391
"mem956602",0.728056241,6.813792182,909.147314,0.12428047,0.357227825,0.498567496
"mem956820",1.750315149,9.91012202,405.454245,0.230521831,0.237115204,0.213134166
"mem957305",1.179901623,12.70944713,300.3152379,0.236950735,0.10569072,0.42851611
"mem958280",0.564815576,7.218204726,1273.312982,0.102305091,0.441551009,0.517441728
"mem958630",0.977755623,6.759457674,190.1489059,0.245407309,0.140826637,0.680577472
"mem959309",1.184070233,11.17248996,176.6824083,0.25256973,0.078161317,0.422288032
"mem959489",1.558247255,13.02981511,493.8171228,0.261989054,0.107377861,0.192657743
"mem9599",1.015568691,6.925662069,311.3880335,0.159041476,0.213808665,0.156618375
"mem960130",1.422386013,11.72734505,664.2146978,0.239715732,0.457051362,0.3532932
"mem962565",0.778360837,10.38185789,257.8023636,0.140296298,0.689395608,0.280045541
"mem965492",0.608592725,7.651966833,1450.053595,0.1606304,0.293056756,1.483747174
"mem965862",0.563290042,3.345476903,153.181265,0.102731792,0.314678874,0.487860235
"mem967732",0.857795636,8.845869573,313.5565993,0.180096652,0.078954858,1.323094459
"mem968042",0.536838283,4.213770857,189.5060579,0.137056108,0.313272049,0.364326917
"mem968092",0.861571833,16.54654839,272.4634523,0.263664847,0.711536426,0.401499506
"mem968839",0.848886933,4.729896086,259.0700875,0.113301085,0.241246703,0.503318989
"mem969830",1.143604009,11.30895233,204.1503225,0.216198684,0.316943579,0.573411295
"mem969910",1.273331552,5.54604585,401.5471722,0.187680714,0.272935242,0.086213895
"mem971722",0.403130923,7.020166933,569.2617635,0.119762145,0.229827483,0.304804164
"mem971817",0.630716296,7.236923798,837.4865669,0.201891406,0.314835277,0.283754473
"mem973830",1.212430329,6.408482349,1883.854748,0.181542629,0.209421645,0.237597904
"mem974929",1.084928163,8.201745502,655.4762442,0.157753958,0.471346344,0.137441913
"mem97577",1.163906802,11.11647107,175.0924996,0.190203123,0.139891115,0.508837137
"mem976220",0.989240147,4.571993956,283.0405762,0.140327018,0.375900053,0.0046739
"mem976902",1.640673875,9.149774061,163.9226886,0.227389708,0.389202844,0.034305045
"mem9773",0.881109834,9.3111648,772.336647,0.200640567,0.40338648,0.73681369
"mem97829",0.567807166,4.956368416,127.2258043,0.079989718,0.32884977,0.339455205
"mem982348",0.596662061,6.552341224,87.51308015,0.128569076,0.119804538,0.569129837
"mem983485",0.623331432,6.676030216,761.9570829,0.15110354,0.285378236,0.35328086
"mem983918",0.395550915,3.579510758,461.5920283,0.010381811,0.250177522,1.535301294
"mem984444",0.859494812,10.12439058,505.7235784,0.155783763,0.228074444,0.238165052
"mem986069",1.773839933,7.223516032,450.6889513,0.238835632,0.123899092,0.79537368
"mem986312",1.601225685,18.13516131,546.9351514,0.267241005,0.302842791,0.419542586
"mem986882",1.021417731,5.025674293,958.2772503,0.159798968,0.283329877,0.123489836
"mem987617",0.677509014,5.033823764,115.4391641,0.116037089,0.185407002,0.640898571
"mem989885",1.900739889,15.56023097,201.8623787,0.337495095,0.113207494,0.369137394
"mem990787",1.007445508,11.04406912,798.3223917,0.202109334,0.642409417,0.274998364
"mem991476",0.466244923,2.759446911,251.767481,0.069818093,0.312824197,0.33559918
"mem992651",1.085209988,9.080972927,211.195956,0.24606637,0.434257804,0.024066083
"mem992857",1.318657901,12.30763152,128.1605624,0.209455158,0.190281177,0.499944704
"mem996058",1.114762975,17.36276126,203.0285179,0.244292695,0.205632497,0.391694504
"mem999685",0.786832455,5.495780663,253.6611217,0.201148013,0.174646831,0.353211761
"mem999787",2.955845477,15.52616004,537.6832319,0.351268213,0.349491595,0.496591261
